Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2026-01-22 06:30:00+00:00,90065.390625,90091.8203125,89913.3515625,89913.3515625,284368896
2026-01-22 06:45:00+00:00,90108.515625,90115.2890625,90062.5546875,90062.5546875,336740352
2026-01-22 07:00:00+00:00,90006.65625,90104.0390625,89987.9296875,90085.953125,220639232
2026-01-22 07:15:00+00:00,89894.890625,89967.9453125,89846.7109375,89967.9453125,370733056
2026-01-22 07:30:00+00:00,89868.4375,89897.3828125,89829.359375,89897.3828125,267300864
2026-01-22 07:45:00+00:00,89713.28125,89855.234375,89713.28125,89855.234375,404860928
2026-01-22 08:00:00+00:00,89713.5859375,89868.625,89713.5859375,89737.8359375,182390784
2026-01-22 08:15:00+00:00,89841.9296875,89841.9296875,89688.9609375,89688.9609375,395829248
2026-01-22 08:30:00+00:00,89746.859375,89785.7578125,89716.1171875,89759.8828125,42967040
2026-01-22 08:45:00+00:00,89823.0078125,89865.171875,89721.21875,89748.4140625,549695488
2026-01-22 09:00:00+00:00,89970.46875,89970.46875,89820.1171875,89823.6015625,38862848
2026-01-22 09:15:00+00:00,89935.7890625,89968.5546875,89889.0,89964.390625,216928256
2026-01-22 09:30:00+00:00,90027.390625,90042.640625,89881.84375,89911.46875,20008960
2026-01-22 09:45:00+00:00,89947.0625,90026.546875,89947.0625,90025.2734375,317440000
2026-01-22 10:00:00+00:00,89949.3671875,89966.2734375,89884.875,89947.3203125,1083273216
2026-01-22 10:15:00+00:00,89964.53125,89976.3671875,89927.34375,89947.1640625,255643648
2026-01-22 10:30:00+00:00,89944.0078125,89980.015625,89937.015625,89968.1875,116989952
2026-01-22 10:45:00+00:00,90011.8125,90013.328125,89960.0078125,89967.203125,68235264
2026-01-22 11:00:00+00:00,89901.609375,90053.109375,89901.609375,90005.0859375,229961728
2026-01-22 11:15:00+00:00,89869.4375,89932.03125,89838.171875,89896.7421875,233922560
2026-01-22 11:30:00+00:00,89892.2265625,89922.1328125,89825.8671875,89863.3828125,259514368
